date,time,Cloud Coverage (%),Temperature (Fahrenheit),Wind speed (mph),rain (inches),relative humidity (%),visibility (miles),cherry,bonus
2025-03-21,7:00:00,82,45.86,1.45,0.0,95,9.94,1,0
2025-03-21,8:00:00,100,46.22,2.04,0.0,93,9.94,1,0
2025-03-21,9:00:00,82,46.94,1.63,0.0,93,9.94,1,0
2025-03-21,10:00:00,89,48.92,4.16,0.0,87,9.94,1,0
2025-03-21,11:00:00,75,49.64,3.58,0.0,85,9.94,1,0
2025-03-21,12:00:00,41,52.34,3.76,0.0,77,9.94,1,0
2025-03-21,13:00:00,48,53.96,3.62,0.0,75,9.94,1,0
2025-03-21,14:00:00,40,55.76,3.96,0.0,68,9.94,1,0
2025-03-21,15:00:00,36,56.48,4.54,0.0,64,9.94,1,0
2025-03-21,16:00:00,78,57.56,2.48,0.0,62,9.94,1,0
2025-03-21,17:00:00,36,57.2,5.3,0.0,63,9.94,1,0
2025-03-21,18:00:00,20,56.48,1.97,0.02,67,9.94,1,0
2025-03-21,19:00:00,46,54.68,1.88,0.0,74,9.94,1,0
2025-03-21,20:00:00,73,53.06,2.77,0.01,87,9.94,1,0
2025-03-21,21:00:00,100,51.98,0.89,0.13,92,9.94,1,0
2025-03-21,22:00:00,87,50.54,1.39,0.07,94,6.21,1,0
2025-03-21,23:00:00,66,50.54,1.07,0.02,96,9.94,1,0
2025-03-22,0:00:00,63,50.36,1.23,0.0,93,9.94,1,0
2025-03-22,1:00:00,61,49.64,4.47,0.0,96,9.94,1,0
2025-03-22,2:00:00,42,48.02,0.56,0.0,95,9.94,1,0
2025-03-22,3:00:00,66,47.84,3.58,0.0,96,9.94,1,0
2025-03-22,4:00:00,50,47.48,0.27,0.0,97,9.94,1,0
2025-03-22,5:00:00,64,46.94,1.23,0.0,95,9.94,1,0
2025-03-22,6:00:00,75,46.22,3.51,0.0,95,9.94,1,0
2025-03-22,7:00:00,80,45.68,1.86,0.0,98,9.94,1,0
2025-03-22,8:00:00,88,46.4,1.57,0.0,93,9.94,1,0
2025-03-22,9:00:00,87,48.02,0.78,0.0,91,9.94,1,0
2025-03-22,10:00:00,90,49.64,3.58,0.02,87,9.94,1,0
2025-03-22,11:00:00,89,51.08,2.68,0.02,87,9.94,1,0
2025-03-22,12:00:00,86,51.62,2.15,0.01,87,9.94,1,0
2025-03-22,13:00:00,86,52.88,2.98,0.05,86,6.21,1,0
2025-03-22,14:00:00,89,53.06,2.37,0.06,89,9.94,1,0
2025-03-22,15:00:00,88,53.06,1.59,0.02,86,9.94,1,0
2025-03-22,16:00:00,83,53.96,2.48,0.0,84,9.94,1,0
2025-03-22,17:00:00,86,54.68,2.17,0.0,83,9.94,1,0
2025-03-22,18:00:00,84,53.96,0.83,0.08,84,9.94,1,0
2025-03-22,19:00:00,83,51.98,2.46,0.08,89,9.94,1,0
2025-03-22,20:00:00,78,50.18,0.69,0.03,94,6.21,1,0
2025-03-22,21:00:00,80,49.46,1.1,0.02,97,9.94,1,0
2025-03-22,22:00:00,78,48.56,1.5,0.05,97,6.21,1,0
2025-03-22,23:00:00,83,48.56,0.51,0.0,97,9.94,1,0
2025-03-23,0:00:00,85,48.38,1.25,0.06,97,9.94,1,0
2025-03-23,1:00:00,89,48.38,0.51,0.06,98,6.21,1,0
2025-03-23,2:00:00,87,48.38,1.48,0.07,97,6.21,1,0
2025-03-23,3:00:00,90,47.66,2.68,0.0,99,9.94,1,0
2025-03-23,4:00:00,82,47.66,2.24,0.0,96,9.94,1,0
2025-03-23,5:00:00,86,46.22,1.25,0.02,97,9.94,1,0
2025-03-23,6:00:00,87,46.04,3.31,0.04,97,9.94,1,0
2025-03-23,7:00:00,92,46.4,3.06,0.03,96,9.94,1,0
2025-03-23,8:00:00,90,46.4,1.74,0.08,97,9.94,1,0
2025-03-23,9:00:00,88,46.76,0.81,0.06,97,9.94,1,0
2025-03-23,10:00:00,87,48.02,0.92,0.14,98,9.94,1,0
2025-03-23,11:00:00,90,48.56,1.54,0.11,97,9.94,1,0
2025-03-23,12:00:00,100,49.1,0.87,0.05,95,9.94,1,0
2025-03-23,13:00:00,81,49.46,4.14,0.0,93,9.94,1,0
2025-03-23,14:00:00,80,49.46,3.06,0.0,92,9.94,1,0
2025-03-23,15:00:00,74,50.54,1.9,0.0,88,9.94,1,0
2025-03-23,16:00:00,74,50.18,1.59,0.0,88,9.94,1,0
2025-03-23,17:00:00,74,50.18,1.83,0.0,88,9.94,1,0
2025-03-23,18:00:00,76,48.74,4.3,0.0,90,9.94,1,0
2025-03-23,19:00:00,84,48.02,2.86,0.0,92,9.94,1,0
2025-03-23,20:00:00,77,47.12,1.03,0.0,93,9.94,1,0
2025-03-23,21:00:00,53,46.22,2.17,0.0,94,9.94,1,0
2025-03-23,22:00:00,64,44.42,4.45,0.0,95,9.94,1,0
2025-03-23,23:00:00,77,44.96,2.86,0.0,95,9.94,1,0
2025-03-24,0:00:00,77,44.96,0.69,0.0,94,9.94,1,0
2025-03-24,1:00:00,77,45.14,1.05,0.0,95,9.94,1,0
2025-03-24,2:00:00,78,45.68,0.09,0.02,94,9.94,1,0
2025-03-24,3:00:00,88,45.68,2.35,0.01,95,9.94,1,0
2025-03-24,4:00:00,92,45.68,1.79,0.0,95,9.94,1,0
2025-03-24,5:00:00,57,44.42,2.8,0.0,95,9.94,1,0
2025-03-24,6:00:00,96,45.32,0.6,0.0,93,9.94,1,0
2025-03-24,7:00:00,90,44.78,3.15,0.0,96,9.94,1,0
2025-03-24,8:00:00,83,45.32,1.21,0.0,93,9.94,1,0
2025-03-24,9:00:00,100,46.94,3.0,0.0,91,9.94,1,0
2025-03-24,10:00:00,56,48.92,1.74,0.0,86,9.94,1,0
2025-03-24,11:00:00,64,49.46,3.2,0.0,85,9.94,1,0
2025-03-24,12:00:00,55,50.72,0.58,0.0,82,9.94,1,0
2025-03-24,13:00:00,67,51.26,3.74,0.0,80,9.94,1,0
2025-03-24,14:00:00,7,53.42,2.48,0.0,72,9.94,1,0
2025-03-24,15:00:00,6,55.04,2.26,0.0,66,9.94,1,0
2025-03-24,16:00:00,0,56.48,2.06,0.0,65,9.94,1,0
2025-03-24,17:00:00,0,56.48,2.86,0.0,63,9.94,1,0
2025-03-24,18:00:00,0,56.12,1.45,0.0,62,9.94,1,0
2025-03-24,19:00:00,0,54.5,1.21,0.0,66,9.94,1,0
2025-03-24,20:00:00,45,52.7,1.34,0.0,71,9.94,1,0
2025-03-24,21:00:00,62,52.34,1.25,0.0,72,9.94,1,0
2025-03-24,22:00:00,43,49.28,1.74,0.0,82,9.94,1,0
2025-03-24,23:00:00,43,48.92,2.53,0.0,80,9.94,1,0
2025-03-25,0:00:00,70,47.48,2.08,0.0,85,9.94,1,0
2025-03-25,1:00:00,93,46.76,4.05,0.0,85,9.94,1,0
2025-03-25,2:00:00,77,46.76,6.2,0.0,86,9.94,1,0
2025-03-25,3:00:00,83,45.14,5.93,0.0,88,9.94,1,0
2025-03-25,4:00:00,43,45.5,5.86,0.0,87,9.94,1,0
2025-03-25,5:00:00,1,45.14,4.07,0.0,85,9.94,1,0
2025-03-25,6:00:00,80,45.86,2.98,0.0,85,9.94,1,0
2025-03-25,7:00:00,59,45.14,4.16,0.0,87,9.94,1,0
2025-03-25,8:00:00,51,45.14,4.07,0.0,85,9.94,1,0
2025-03-25,9:00:00,82,46.22,4.56,0.0,84,9.94,1,0
2025-03-25,10:00:00,76,47.84,1.19,0.0,78,9.94,1,0
2025-03-25,11:00:00,52,48.56,5.39,0.0,75,9.94,1,0
2025-03-25,12:00:00,80,49.82,2.93,0.0,74,9.94,1,0
2025-03-25,13:00:00,81,50.18,3.36,0.01,75,9.94,1,0
2025-03-25,14:00:00,73,50.72,4.68,0.02,71,9.94,1,0
2025-03-25,15:00:00,69,50.72,6.24,0.01,70,9.94,1,0
2025-03-25,16:00:00,60,50.72,2.8,0.0,71,9.94,1,0
2025-03-25,17:00:00,88,50.72,2.84,0.0,74,9.94,1,0
2025-03-25,18:00:00,74,50.0,3.71,0.0,77,9.94,1,0
2025-03-25,19:00:00,95,49.28,4.16,0.0,81,9.94,1,0
2025-03-25,20:00:00,99,48.38,2.06,0.01,83,9.94,1,0
2025-03-25,21:00:00,88,47.66,0.81,0.0,84,9.94,1,0
2025-03-25,22:00:00,82,47.12,0.13,0.03,89,9.94,1,0
2025-03-25,23:00:00,79,46.94,4.05,0.01,89,9.94,1,0
2025-03-26,0:00:00,94,46.76,3.42,0.07,93,9.94,1,0
2025-03-26,1:00:00,83,46.22,1.97,0.0,94,9.94,1,0
2025-03-26,2:00:00,94,45.86,0.47,0.01,94,9.94,1,0
2025-03-26,3:00:00,63,44.6,1.32,0.02,97,9.94,1,0
2025-03-26,4:00:00,55,43.7,2.1,0.1,98,9.94,1,0
2025-03-26,5:00:00,62,42.98,1.23,0.2,98,9.94,1,0
2025-03-26,6:00:00,82,43.34,0.89,0.0,99,9.94,1,0
2025-03-26,7:00:00,74,44.6,2.28,0.0,97,9.94,1,0
2025-03-26,8:00:00,82,44.24,3.04,0.0,94,9.94,1,0
2025-03-26,9:00:00,82,44.78,3.4,0.0,91,9.94,1,0
2025-03-26,10:00:00,77,45.68,2.33,0.0,88,9.94,1,0
2025-03-26,11:00:00,83,46.76,0.96,0.0,86,9.94,1,0
2025-03-26,12:00:00,98,48.38,3.13,0.0,82,9.94,1,0
2025-03-26,13:00:00,52,50.36,1.5,0.0,77,9.94,1,0
2025-03-26,14:00:00,95,51.98,5.79,0.0,72,9.94,1,0
2025-03-26,15:00:00,46,52.88,5.35,0.0,66,9.94,1,0
2025-03-26,16:00:00,34,53.96,3.78,0.0,60,9.94,1,0
2025-03-26,17:00:00,18,54.14,3.04,0.0,57,9.94,1,0
2025-03-26,18:00:00,28,54.32,6.22,0.0,56,9.94,1,0
2025-03-26,19:00:00,1,51.98,3.71,0.0,58,9.94,1,0
2025-03-26,20:00:00,5,49.64,2.21,0.0,65,9.94,1,0
2025-03-26,21:00:00,100,46.76,2.06,0.0,73,9.94,1,0
2025-03-26,22:00:00,62,46.04,1.54,0.0,75,9.94,1,0
2025-03-26,23:00:00,57,45.14,0.92,0.0,79,9.94,1,0
2025-03-27,0:00:00,54,44.6,2.13,0.0,81,9.94,1,0
2025-03-27,1:00:00,54,44.06,1.25,0.0,82,9.94,1,0
2025-03-27,2:00:00,63,44.24,0.6,0.02,82,9.94,1,0
2025-03-27,3:00:00,66,44.06,0.78,0.01,85,6.21,1,0
2025-03-27,4:00:00,72,43.88,0.29,0.02,87,9.94,1,0
2025-03-27,5:00:00,82,43.7,0.96,0.08,86,9.94,1,0
2025-03-27,6:00:00,85,44.06,1.59,0.11,90,9.94,1,0
2025-03-27,7:00:00,81,44.06,0.13,0.09,93,6.21,1,0
2025-03-27,8:00:00,83,44.24,10.74,0.04,92,9.94,1,0
2025-03-27,9:00:00,80,45.14,1.16,0.06,92,6.21,1,0
2025-03-27,10:00:00,76,45.32,0.34,0.11,92,9.94,1,0
2025-03-27,11:00:00,79,46.4,2.01,0.0,92,9.94,1,0
2025-03-27,12:00:00,100,46.94,3.56,0.05,91,9.94,1,0
2025-03-27,13:00:00,88,48.2,1.88,0.02,89,6.21,1,0
2025-03-27,14:00:00,90,50.18,5.91,0.02,88,9.94,1,0
2025-03-27,15:00:00,97,51.08,5.46,0.04,87,6.21,1,0
2025-03-27,16:00:00,99,50.36,5.64,0.01,88,9.94,1,0
2025-03-27,17:00:00,90,53.78,2.57,0.0,76,9.94,1,0
2025-03-27,18:00:00,100,52.16,1.14,0.0,82,9.94,1,0
2025-03-27,19:00:00,82,48.92,4.72,0.0,86,6.21,1,0
2025-03-27,20:00:00,81,47.48,5.32,0.0,86,9.94,1,0
2025-03-27,21:00:00,82,46.58,4.23,0.0,85,9.94,1,0
2025-03-27,22:00:00,18,45.14,3.44,0.0,89,9.94,1,0
2025-03-27,23:00:00,13,43.34,1.43,0.02,91,9.94,1,0
2025-03-28,0:00:00,81,43.52,8.05,0.04,90,9.94,1,0
2025-03-28,1:00:00,80,42.98,0.96,0.09,93,6.21,1,0
2025-03-28,2:00:00,76,42.44,1.45,0.03,94,9.94,1,0
2025-03-28,3:00:00,78,42.26,1.61,0.15,94,9.94,1,0
2025-03-28,4:00:00,77,41.9,1.36,0.09,97,9.94,1,0
2025-03-28,5:00:00,70,42.26,1.7,0.13,95,9.94,1,0
2025-03-28,6:00:00,71,42.26,4.34,0.0,95,9.94,1,0
2025-03-28,7:00:00,69,41.36,0.96,0.0,95,9.94,1,0
2025-03-28,8:00:00,68,41.54,1.77,0.0,94,9.94,1,0
2025-03-28,9:00:00,62,43.7,0.74,0.0,90,9.94,1,0
2025-03-28,10:00:00,62,45.14,1.45,0.0,87,9.94,1,0
2025-03-28,11:00:00,60,47.12,4.68,0.0,82,9.94,1,0
2025-03-28,12:00:00,77,48.02,7.9,0.02,76,9.94,1,0
2025-03-28,13:00:00,68,49.28,6.35,0.09,77,9.94,1,0
2025-03-28,14:00:00,71,49.82,3.58,0.0,76,6.21,1,0
2025-03-28,15:00:00,70,47.66,7.83,0.0,84,9.94,1,0
2025-03-28,16:00:00,66,50.9,7.92,0.0,76,9.94,1,0
2025-03-28,17:00:00,67,51.26,5.19,0.0,72,9.94,1,0
2025-03-28,18:00:00,69,50.72,5.68,0.01,69,9.94,1,0
2025-03-28,19:00:00,75,49.46,1.86,0.01,75,9.94,1,0
2025-03-28,20:00:00,72,46.76,1.12,0.0,83,6.21,1,0
2025-03-28,21:00:00,68,45.68,1.7,0.0,84,9.94,1,0
2025-03-28,22:00:00,68,45.14,3.2,0.0,86,9.94,1,0
2025-03-28,23:00:00,67,45.14,2.1,0.0,81,9.94,1,0
2025-03-29,0:00:00,69,44.42,1.97,0.0,84,9.94,1,0
2025-03-29,1:00:00,68,44.78,3.27,0.0,82,9.94,1,0
2025-03-29,2:00:00,70,43.88,2.33,0.0,85,9.94,1,0
2025-03-29,3:00:00,74,43.88,8.05,0.0,86,9.94,1,0
2025-03-29,4:00:00,74,43.34,2.08,0.02,88,9.94,1,0
2025-03-29,5:00:00,72,43.16,2.73,0.01,88,9.94,1,0
2025-03-29,6:00:00,77,43.52,0.25,0.0,91,9.94,1,0
2025-03-29,7:00:00,81,42.98,1.88,0.0,91,9.94,1,0
2025-03-29,8:00:00,100,42.62,2.04,0.0,92,9.94,1,0
2025-03-29,9:00:00,51,44.6,0.51,0.0,88,9.94,1,0
2025-03-29,10:00:00,9,48.2,1.12,0.0,77,9.94,1,0
2025-03-29,11:00:00,20,50.0,0.34,0.0,71,9.94,1,0
2025-03-29,12:00:00,74,52.34,2.37,0.0,64,9.94,1,0
2025-03-29,13:00:00,49,53.6,1.79,0.0,63,9.94,1,0
2025-03-29,14:00:00,9,55.04,3.09,0.0,58,9.94,1,0
2025-03-29,15:00:00,14,55.76,2.44,0.0,55,9.94,1,0
2025-03-29,16:00:00,5,56.3,3.47,0.0,51,9.94,1,0
2025-03-29,17:00:00,0,56.66,4.54,0.0,53,9.94,1,0
2025-03-29,18:00:00,0,55.22,6.24,0.0,59,9.94,1,0
2025-03-29,19:00:00,8,53.06,5.37,0.0,65,9.94,1,0
2025-03-29,20:00:00,3,50.0,3.42,0.0,73,9.94,1,0
2025-03-29,21:00:00,21,47.84,4.21,0.0,79,9.94,1,0
2025-03-29,22:00:00,26,46.04,1.92,0.0,83,9.94,1,0
2025-03-29,23:00:00,30,45.32,1.92,0.0,84,9.94,1,0
2025-03-30,0:00:00,19,45.14,4.5,0.0,83,9.94,0,0
2025-03-30,1:00:00,22,44.42,4.92,0.0,85,9.94,0,0
2025-03-30,2:00:00,4,42.8,1.68,0.0,89,9.94,0,0
2025-03-30,3:00:00,6,42.08,1.86,0.0,90,9.94,0,0
2025-03-30,4:00:00,0,41.18,0.94,0.0,91,9.94,0,0
2025-03-30,5:00:00,9,40.1,6.26,0.0,91,9.94,0,0
2025-03-30,6:00:00,4,39.02,5.37,0.0,92,9.94,0,0
2025-03-30,7:00:00,0,38.48,0.34,0.0,93,9.94,0,0
2025-03-30,8:00:00,0,39.56,3.58,0.0,93,9.94,0,0
2025-03-30,9:00:00,0,42.62,3.29,0.0,91,9.94,0,0
2025-03-30,10:00:00,0,47.3,2.26,0.0,81,9.94,0,0
2025-03-30,11:00:00,8,49.28,1.88,0.0,78,9.94,0,0
2025-03-30,12:00:00,1,52.34,4.25,0.0,67,9.94,0,0
2025-03-30,13:00:00,42,55.22,3.71,0.0,60,9.94,0,0
2025-03-30,14:00:00,27,56.66,4.12,0.0,58,9.94,0,0
2025-03-30,15:00:00,31,57.02,5.32,0.0,54,9.94,0,0
2025-03-30,16:00:00,46,57.2,3.78,0.0,54,9.94,0,0
2025-03-30,17:00:00,62,55.76,4.92,0.0,60,9.94,0,0
2025-03-30,18:00:00,77,55.04,4.07,0.0,60,9.94,0,0
2025-03-30,19:00:00,67,53.42,4.63,0.0,65,9.94,0,0
2025-03-30,20:00:00,57,51.26,2.19,0.0,68,9.94,0,0
2025-03-30,21:00:00,40,47.48,1.12,0.0,78,9.94,0,0
2025-03-30,22:00:00,43,46.22,1.77,0.0,77,9.94,0,0
2025-03-30,23:00:00,26,44.42,1.36,0.0,81,9.94,0,0
2025-04-01,0:00:00,31,46.04,1.68,0.0,76,9.94,0,0
2025-04-01,1:00:00,36,45.14,0.13,0.0,75,9.94,0,0
2025-04-01,2:00:00,42,43.52,5.37,0.0,84,9.94,0,0
2025-04-01,3:00:00,47,43.16,4.47,0.0,88,9.94,0,0
2025-04-01,4:00:00,44,42.26,0.51,0.0,89,9.94,0,0
2025-04-01,5:00:00,41,41.18,2.66,0.0,89,9.94,0,0
2025-04-01,6:00:00,44,41.0,1.88,0.0,90,9.94,0,0
2025-04-01,7:00:00,43,41.18,1.16,0.0,89,9.94,0,0
2025-04-01,8:00:00,6,42.62,1.59,0.0,91,9.94,0,0
2025-04-01,9:00:00,58,46.58,3.85,0.0,83,9.94,0,0
2025-04-01,10:00:00,58,48.56,4.27,0.0,77,9.94,0,0
2025-04-01,11:00:00,73,50.9,3.98,0.0,79,9.94,0,0
2025-04-01,12:00:00,71,52.88,3.62,0.0,75,9.94,0,0
2025-04-01,13:00:00,11,56.3,2.82,0.0,68,9.94,0,0
2025-04-01,14:00:00,27,57.56,4.83,0.0,64,9.94,0,0
2025-04-01,15:00:00,44,59.54,2.89,0.0,59,9.94,0,0
2025-04-01,16:00:00,30,61.34,3.8,0.0,53,9.94,0,0
2025-04-01,17:00:00,37,60.98,2.8,0.0,54,9.94,0,0
2025-04-01,18:00:00,0,61.34,3.94,0.0,55,9.94,0,0
2025-04-01,19:00:00,3,60.26,2.08,0.0,60,9.94,0,0
2025-04-01,20:00:00,33,57.02,0.96,0.0,67,9.94,0,0
2025-04-01,21:00:00,35,55.22,0.51,0.0,71,9.94,0,0
2025-04-01,22:00:00,36,53.42,4.47,0.0,76,9.94,0,0
2025-04-01,23:00:00,51,52.34,0.11,0.0,77,9.94,0,0
2025-04-02,0:00:00,59,51.98,1.61,0.0,81,9.94,0,0
2025-04-02,1:00:00,63,51.08,2.84,0.0,88,9.94,0,0
2025-04-02,2:00:00,38,50.0,0.63,0.0,90,9.94,0,0
2025-04-02,3:00:00,85,49.28,1.95,0.0,89,9.94,0,0
2025-04-02,4:00:00,25,48.02,1.59,0.0,90,9.94,0,0
2025-04-02,5:00:00,0,47.48,0.83,0.0,91,9.94,0,0
2025-04-02,6:00:00,15,46.58,1.14,0.0,92,9.94,0,0
2025-04-02,7:00:00,30,46.76,0.81,0.0,89,9.94,0,0
2025-04-02,8:00:00,30,47.48,2.13,0.0,91,9.94,0,0
2025-04-02,9:00:00,35,51.8,2.35,0.0,84,9.94,0,0
2025-04-02,10:00:00,0,53.42,3.91,0.0,83,9.94,0,0
2025-04-02,11:00:00,0,57.56,3.51,0.0,71,9.94,0,0
2025-04-02,12:00:00,0,60.8,4.7,0.0,59,9.94,0,0
2025-04-02,13:00:00,30,62.78,6.2,0.0,55,9.94,0,0
2025-04-02,14:00:00,36,65.12,6.78,0.0,46,9.94,0,0
2025-04-02,15:00:00,56,64.58,10.16,0.0,47,9.94,0,0
2025-04-02,16:00:00,54,64.94,6.46,0.0,45,9.94,0,0
2025-04-02,17:00:00,62,64.94,8.12,0.0,51,9.94,0,0
2025-04-02,18:00:00,100,62.78,7.02,0.0,51,9.94,0,0
2025-04-02,19:00:00,100,59.36,5.28,0.0,60,9.94,0,0
2025-04-02,20:00:00,100,55.58,12.24,0.0,72,9.94,0,0
2025-04-02,21:00:00,82,53.6,6.06,0.0,78,9.94,0,0
2025-04-02,22:00:00,88,52.7,5.86,0.06,77,9.94,0,0
2025-04-02,23:00:00,81,46.58,3.87,0.06,90,6.21,0,0
2025-04-03,0:00:00,78,45.14,3.11,0.11,93,9.94,0,0
2025-04-03,1:00:00,73,44.42,2.01,0.07,92,9.94,0,0
2025-04-03,2:00:00,71,43.88,5.15,0.04,92,9.94,0,0
2025-04-03,3:00:00,62,43.16,1.66,0.08,92,9.94,0,0
2025-04-03,4:00:00,62,42.62,1.57,0.0,90,9.94,0,0
2025-04-03,5:00:00,81,42.08,2.26,0.0,92,9.94,0,0
2025-04-03,6:00:00,78,41.9,0.92,0.0,93,9.94,0,0
2025-04-03,7:00:00,64,42.26,2.51,0.0,93,9.94,0,0
2025-04-03,8:00:00,49,42.62,2.51,0.0,90,9.94,0,0
2025-04-03,9:00:00,64,43.16,5.35,0.0,87,9.94,0,0
2025-04-03,10:00:00,63,44.78,2.08,0.0,80,9.94,0,0
2025-04-03,11:00:00,20,46.58,3.44,0.0,71,9.94,0,0
2025-04-03,12:00:00,9,48.38,2.71,0.0,66,9.94,0,0
2025-04-03,13:00:00,43,49.64,3.69,0.0,60,9.94,0,0
2025-04-03,14:00:00,66,49.82,1.34,0.0,60,9.94,0,0
2025-04-03,15:00:00,66,50.54,3.76,0.0,56,9.94,0,0
2025-04-03,16:00:00,70,50.54,1.72,0.0,54,9.94,0,0
2025-04-03,17:00:00,14,50.9,1.5,0.0,56,9.94,0,0
2025-04-03,18:00:00,35,49.28,4.3,0.0,67,9.94,0,0
2025-04-03,19:00:00,11,48.2,4.32,0.0,70,9.94,0,0
2025-04-03,20:00:00,11,45.5,4.92,0.0,77,9.94,0,0
2025-04-03,21:00:00,72,43.16,2.8,0.0,82,9.94,0,0
2025-04-03,22:00:00,47,42.26,3.31,0.0,81,9.94,0,0
2025-04-03,23:00:00,54,41.9,2.62,0.0,83,9.94,0,0
2025-04-04,0:00:00,55,40.82,3.06,0.0,87,9.94,0,0
2025-04-04,1:00:00,53,40.28,1.66,0.0,87,9.94,0,0
2025-04-04,2:00:00,50,39.56,0.83,0.0,91,9.94,0,0
2025-04-04,3:00:00,48,39.56,2.66,0.0,91,9.94,0,0
2025-04-04,4:00:00,69,39.2,1.77,0.0,91,9.94,0,0
2025-04-04,5:00:00,64,39.2,3.33,0.0,89,9.94,0,0
2025-04-04,6:00:00,35,39.02,1.48,0.0,94,9.94,0,0
2025-04-04,7:00:00,88,39.74,8.95,0.0,90,9.94,0,0
2025-04-04,8:00:00,85,41.72,1.34,0.0,88,9.94,0,0
2025-04-04,9:00:00,81,43.16,3.71,0.0,82,9.94,0,0
2025-04-04,10:00:00,75,43.34,3.94,0.0,82,9.94,0,0
2025-04-04,11:00:00,75,44.24,3.62,0.01,80,6.21,0,0
2025-04-04,12:00:00,81,44.96,4.23,0.03,76,9.94,0,0
2025-04-04,13:00:00,77,44.42,5.95,0.09,80,9.94,0,0
2025-04-04,14:00:00,73,45.5,3.27,0.02,76,9.94,0,0
2025-04-04,15:00:00,76,44.96,2.48,0.01,81,6.21,0,0
2025-04-04,16:00:00,74,46.94,0.94,0.01,71,9.94,0,0
2025-04-04,17:00:00,72,45.14,2.8,0.01,76,9.94,0,0
2025-04-04,18:00:00,77,46.22,2.15,0.02,72,9.94,0,0
2025-04-04,19:00:00,75,44.6,1.21,0.01,81,9.94,0,0
2025-04-04,20:00:00,100,43.7,4.41,0.0,81,9.94,0,0
2025-04-04,21:00:00,90,42.98,1.16,0.0,83,9.94,0,0
2025-04-04,22:00:00,100,42.26,2.68,0.0,83,9.94,0,0
2025-04-04,23:00:00,99,42.62,0.96,0.0,82,9.94,0,0
2025-04-05,0:00:00,98,41.9,1.79,0.0,86,9.94,0,0
2025-04-05,1:00:00,93,41.72,0.92,0.0,91,9.94,0,0
2025-04-05,2:00:00,98,41.9,2.42,0.0,92,9.94,0,0
2025-04-05,3:00:00,100,41.72,1.34,0.0,93,9.94,0,0
2025-04-05,4:00:00,88,41.36,0.49,0.01,93,9.94,0,0
2025-04-05,5:00:00,81,41.54,0.36,0.0,93,9.94,0,0
2025-04-05,6:00:00,79,41.72,0.36,0.0,91,9.94,0,0
2025-04-05,7:00:00,79,41.54,1.01,0.01,94,9.94,0,0
2025-04-05,8:00:00,47,42.26,2.33,0.03,90,9.94,0,0
2025-04-05,9:00:00,100,42.44,2.93,0.0,93,9.94,0,0
2025-04-05,10:00:00,100,43.34,1.3,0.0,88,9.94,0,0
2025-04-05,11:00:00,100,45.32,3.2,0.0,82,9.94,0,0
2025-04-05,12:00:00,100,45.14,2.91,0.0,83,9.94,0,0
2025-04-05,13:00:00,98,46.94,2.55,0.0,79,9.94,0,0
2025-04-05,14:00:00,98,48.92,2.71,0.0,72,9.94,0,0
2025-04-05,15:00:00,60,50.72,1.81,0.0,67,9.94,0,0
2025-04-05,16:00:00,56,51.26,2.75,0.0,62,9.94,0,0
2025-04-05,17:00:00,100,50.72,2.37,0.0,62,9.94,0,0
2025-04-05,18:00:00,100,50.0,0.85,0.0,69,9.94,0,0
2025-04-05,19:00:00,72,48.38,1.28,0.0,74,9.94,0,0
2025-04-05,20:00:00,86,46.76,1.05,0.0,81,9.94,0,0
2025-04-05,21:00:00,66,45.5,0.98,0.0,82,9.94,0,0
2025-04-05,22:00:00,62,44.96,0.34,0.0,84,9.94,0,0
2025-04-05,23:00:00,48,44.6,0.85,0.0,87,9.94,0,0
2025-04-06,0:00:00,89,44.6,3.33,0.0,84,9.94,0,0
2025-04-06,1:00:00,100,45.5,3.11,0.0,82,9.94,0,0
2025-04-06,2:00:00,100,44.78,4.88,0.0,81,9.94,0,0
2025-04-06,3:00:00,100,44.42,3.22,0.0,84,9.94,0,0
2025-04-06,4:00:00,100,45.14,4.21,0.0,80,9.94,0,0
2025-04-06,5:00:00,24,42.98,3.89,0.0,85,9.94,0,0
2025-04-06,6:00:00,9,43.88,5.03,0.0,81,9.94,0,0
2025-04-06,7:00:00,5,42.98,3.27,0.0,85,9.94,0,0
2025-04-06,8:00:00,75,44.24,4.07,0.0,81,9.94,0,0
2025-04-06,9:00:00,77,45.5,3.69,0.0,80,9.94,0,0
2025-04-06,10:00:00,74,46.4,4.83,0.0,71,9.94,0,0
2025-04-06,11:00:00,72,47.3,6.15,0.0,71,9.94,0,0
2025-04-06,12:00:00,83,47.48,6.15,0.01,69,9.94,0,0
2025-04-06,13:00:00,71,48.02,6.22,0.0,72,6.21,0,0
2025-04-06,14:00:00,68,46.76,5.5,0.07,75,6.21,0,0
2025-04-06,15:00:00,67,46.76,3.15,0.03,78,9.94,0,0
2025-04-06,16:00:00,69,46.76,2.35,0.01,81,9.94,0,0
2025-04-06,17:00:00,82,46.94,2.68,0.03,81,6.21,0,0
2025-04-06,18:00:00,92,47.12,3.13,0.08,81,9.94,0,0
2025-04-06,19:00:00,90,46.4,2.04,0.0,87,9.94,0,0
2025-04-06,20:00:00,92,45.86,0.56,0.02,88,6.21,0,0
2025-04-06,21:00:00,85,45.68,1.95,0.0,91,9.94,0,0
2025-04-06,22:00:00,89,45.5,2.95,0.0,92,9.94,0,0
